gene,1_non_malignant_core,2_non_malignant_border,3_malignant_border,4_malignant_core,5_malignant_collagen
TTLL10,1.51E-05,4.43E-05,4.08E-05,2.05E-05,1.48E-05
TTLL11,0,0,6.45E-07,3.86E-06,6.26E-06
TTLL12,3.29E-06,1.75E-05,1.26E-05,3.52E-05,9.38E-06
TTLL2,0,0,0,0,0
TTLL3,8.08E-06,0,6.45E-07,0,0
TTLL4,0,2.71E-06,4.41E-06,3.50E-06,1.23E-05
TTLL6,9.17E-06,0,0,4.76E-06,3.01E-06
TTLL7,4.97E-05,4.44E-05,1.79E-05,5.31E-05,6.57E-05
TTLL8,0,0,0,0,0
TTLL9,0.000192759,5.43E-05,9.60E-05,5.37E-05,6.65E-05
TTN,2.00E-05,2.18E-05,3.70E-05,3.06E-05,2.74E-05
TTPA,0.000145125,7.70E-05,1.48E-05,4.41E-06,0
TTPAL,5.87E-05,5.68E-05,5.70E-06,2.19E-05,0.000118589
TTR,0.002425487,0.002151253,0.000394764,0.000213503,0.000281619
TTYH1,2.18E-05,1.35E-05,1.85E-05,1.99E-06,1.50E-06
TTYH2,0,1.34E-05,9.71E-06,2.14E-06,1.70E-05
TTYH3,9.42E-06,1.96E-05,4.94E-05,3.97E-05,8.12E-05
TUB,0,0,0,0,3.13E-06
TUBA1A,1.61E-05,4.56E-05,0.000134158,0.000127989,0.000314843
TUBA1B,0.000100543,4.78E-05,0.000148423,0.000185794,0.000245754
TUBA1C,0.000157337,0.000122897,0.000164181,0.00012848,9.78E-05
TUBA3C,0,0,0,0,0
TUBA3D,0,0,0,0,0
TUBA3E,0,0,0,0,0
TUBA4A,2.39E-05,1.69E-05,5.25E-05,5.07E-05,4.14E-05
TUBB1,0,0,0,7.85E-06,0
TUBB2A,8.83E-05,9.32E-05,0.000154859,0.000129521,0.000286173
TUBB2B,2.51E-06,7.03E-07,1.65E-05,2.11E-05,1.50E-06
TUBB3,2.51E-06,0,1.10E-05,3.34E-06,1.70E-05
TUBB4A,0,2.71E-06,2.01E-05,4.09E-06,1.50E-06
TUBB4B,6.92E-05,5.00E-05,0.000171843,0.000137958,8.90E-05
TUBB6,1.16E-05,8.84E-06,5.50E-05,4.36E-05,0.000293863
TUBB8,8.08E-06,0,0,0,0
TUBD1,1.18E-05,6.23E-06,1.29E-05,1.35E-06,3.01E-06
TUBE1,3.86E-05,3.09E-05,7.41E-06,1.25E-05,1.38E-05
TUBG1,2.51E-06,0,6.12E-06,2.10E-05,8.75E-06
TUBG2,0,0,6.45E-07,3.74E-06,1.08E-05
TUBGCP2,0.000119294,0.000187434,0.000133887,0.000109905,7.60E-05
TUBGCP3,4.90E-05,1.19E-05,2.56E-05,6.53E-05,1.23E-05
TUBGCP4,2.35E-05,5.78E-05,2.30E-05,6.33E-05,1.68E-05
TUBGCP6,4.71E-05,1.56E-05,1.67E-05,2.16E-05,4.47E-05
TUFM,3.80E-05,8.91E-05,5.84E-05,0.000139951,4.01E-05
TUFT1,0,6.23E-06,2.25E-05,5.94E-05,1.22E-05
TULP1,0,0,0,0,0
TULP2,0,0,0,0,0
TULP3,0,2.81E-06,1.94E-05,9.38E-06,9.26E-06
TULP4,5.96E-05,2.35E-05,5.85E-05,4.53E-05,0.000102053
TUSC1,4.39E-06,2.33E-05,2.70E-05,3.06E-05,3.13E-06
TUSC2,9.40E-06,1.52E-05,1.41E-05,6.66E-05,6.26E-06
TUSC3,0,7.54E-06,1.44E-05,3.86E-06,7.52E-06
TUT4,0.000139901,0.000199996,0.000103557,0.000127641,0.000198067
TUT7,0.000144933,9.51E-05,9.21E-05,0.000102491,8.62E-05
TVP23A,2.51E-06,0,0,0,0
TVP23B,1.37E-05,1.28E-05,4.30E-06,3.04E-05,0
TVP23C-CDRT4,2.51E-05,9.87E-05,9.57E-06,7.18E-05,2.19E-05
TWF1,2.87E-05,5.53E-06,4.47E-05,7.40E-05,2.59E-05
TWF2,0,2.81E-06,6.45E-07,6.76E-07,0
TWIST1,2.51E-06,4.22E-06,2.47E-06,6.92E-06,1.99E-05
TWIST2,0,0,2.47E-06,0,3.13E-06
TWNK,5.80E-06,1.06E-05,1.55E-05,1.60E-05,2.68E-05
TWSG1,2.72E-05,3.47E-05,4.74E-05,0.000143955,6.71E-05
TXK,2.51E-06,1.50E-05,6.45E-07,6.70E-06,8.75E-06
TXLNA,8.20E-05,2.22E-05,5.08E-05,5.86E-05,1.83E-05
TXLNB,0,0,6.45E-07,0,0
TXLNG,4.07E-05,1.93E-05,1.72E-05,4.79E-05,2.11E-05
TXN,0.000169776,0.000183543,0.000267999,0.000341933,6.54E-05
TXN2,5.78E-05,4.60E-05,4.43E-05,2.22E-05,7.38E-05
TXNDC11,5.40E-05,7.46E-05,4.57E-05,4.87E-05,1.69E-05
TXNDC12,1.62E-05,2.24E-05,4.07E-05,6.72E-05,6.02E-05
TXNDC15,1.66E-05,6.23E-06,1.09E-05,2.89E-05,1.55E-05
TXNDC16,3.29E-06,4.79E-05,1.27E-05,4.84E-05,2.57E-05
TXNDC17,4.05E-05,4.55E-05,7.18E-05,0.00010102,3.56E-05
TXNDC5,6.78E-05,9.53E-05,9.57E-05,6.50E-05,0.000125722
TXNDC8,0,0,0,0,0
TXNDC9,8.32E-06,5.53E-06,2.17E-05,3.88E-05,2.94E-05
TXNIP,0.000206833,0.000439127,0.000382068,0.000629058,0.000355076
TXNL1,3.83E-05,2.98E-05,5.55E-05,2.42E-05,2.10E-05
TXNL4A,2.20E-05,3.95E-05,5.67E-05,3.13E-05,2.59E-05
TXNL4B,1.24E-05,3.42E-06,3.75E-05,1.47E-06,0
TXNRD1,0.000139358,0.000221194,0.000352287,0.00028865,0.00031511
TXNRD2,7.15E-05,2.03E-05,1.96E-05,2.98E-06,3.13E-06
TXNRD3,3.29E-06,2.71E-06,0,3.86E-06,0
TYK2,5.52E-05,2.24E-05,1.54E-05,1.45E-05,1.03E-05
TYMP,4.17E-05,3.44E-05,2.29E-05,2.57E-05,3.37E-05
TYMS,1.10E-06,7.03E-07,1.04E-05,8.73E-06,0
TYMSOS,2.19E-06,2.71E-06,1.94E-06,0,0
TYRO3,2.20E-05,1.14E-05,3.54E-05,1.32E-05,2.87E-05
TYRO4,2.19E-06,9.94E-06,8.14E-05,1.98E-05,4.95E-05
TYROBP,9.34E-05,8.97E-05,0.0002077,3.21E-05,0.000127017
TYRP1,2.19E-06,0,0,0,0
TYSND1,1.10E-06,6.83E-06,9.88E-06,1.48E-05,3.01E-06
TYW1,1.29E-05,2.71E-05,2.16E-05,4.13E-05,6.00E-05
TYW3,2.73E-05,1.18E-05,7.52E-06,9.86E-06,1.55E-05
TYW5,2.91E-05,5.89E-05,3.19E-05,3.56E-05,3.80E-05
U2AF1,2.66E-05,2.79E-05,1.20E-05,4.99E-05,7.08E-05
U2AF2,1.55E-05,5.10E-05,3.02E-05,8.53E-05,6.40E-05
U2SURP,0.000227763,8.16E-05,0.000272419,0.000347481,0.000161078
UACA,9.08E-05,0.000121682,0.000309709,0.00023743,0.000882651
UAP1,0.00016679,9.61E-05,1.84E-05,3.43E-05,2.58E-05
UAP1L1,5.03E-06,2.11E-06,1.83E-06,0,3.01E-06
UBA1,5.40E-05,8.21E-05,6.58E-05,0.000124497,4.61E-05
UBA2,2.51E-05,1.60E-05,3.29E-05,0.000106872,8.49E-05
UBA3,3.62E-05,3.79E-05,5.84E-05,2.31E-05,7.76E-06
UBA5,1.10E-06,2.09E-05,3.01E-05,6.71E-05,1.53E-05
UBA52,0.000372452,0.000626344,0.000752025,0.000626511,0.000437639
UBA6,5.57E-05,2.58E-05,5.13E-05,0.000111958,8.96E-05
UBA7,1.32E-05,8.14E-06,9.57E-06,2.08E-05,2.32E-05
UBAC1,2.49E-05,2.55E-05,4.06E-05,6.71E-05,4.07E-05
UBAC2,3.44E-05,3.01E-05,6.54E-05,0.000118321,5.56E-05
UBALD1,4.88E-05,5.63E-05,3.87E-06,8.78E-06,9.32E-05
UBALD2,1.22E-05,3.65E-05,3.52E-05,6.08E-05,6.19E-05
UBAP1,1.33E-05,4.15E-05,2.37E-05,5.43E-05,3.03E-05
UBAP1L,3.73E-05,7.74E-06,6.45E-07,5.12E-06,0
UBAP2,9.08E-05,1.51E-05,7.86E-05,7.77E-05,2.13E-05
UBAP2L,1.39E-05,7.92E-05,7.12E-05,0.000116596,0.000122474
UBASH3A,5.02E-06,9.94E-06,0,2.98E-06,5.00E-05
UBASH3B,1.63E-05,1.37E-05,2.17E-05,1.12E-05,2.55E-05
UBB,0.00047908,0.000478734,0.000259454,0.000119533,0.000206872
UBBP4,6.16E-05,6.73E-05,3.11E-05,8.22E-06,2.68E-05
UBC,0.001003269,0.000724855,0.000800057,0.000977329,0.000701263
UBD,4.55E-05,0.000192891,0.000211279,7.63E-05,8.75E-06
UBE2A,2.01E-05,5.50E-05,4.92E-05,7.16E-05,5.34E-05
UBE2B,6.57E-05,5.42E-05,5.10E-05,0.000130966,8.79E-05
UBE2C,0,2.71E-06,8.59E-06,3.07E-06,0
UBE2D1,5.16E-05,4.31E-05,1.32E-05,2.20E-05,2.13E-05
UBE2D2,3.78E-05,5.66E-05,8.41E-05,6.84E-05,4.53E-05
UBE2D3,0.000329902,0.000142126,0.000125348,0.000189216,0.000549468
UBE2D4,1.00E-05,1.51E-05,5.70E-06,1.27E-05,5.14E-05
UBE2E1,1.79E-05,2.10E-05,2.10E-05,6.55E-05,0.000151882
UBE2E2,3.45E-05,0.000112695,1.93E-05,1.62E-05,2.13E-05
UBE2E3,2.86E-05,4.97E-05,5.77E-05,3.72E-05,1.37E-05
UBE2F,5.15E-05,2.38E-05,2.03E-05,4.27E-05,2.89E-05
UBE2F-SCLY,2.63E-05,8.24E-06,1.94E-06,1.15E-05,3.13E-06
UBE2G1,6.71E-05,1.68E-05,3.25E-05,2.53E-05,1.37E-05
UBE2G2,0.000132437,6.45E-05,0.000151226,0.000132485,7.93E-05
UBE2H,9.50E-05,6.47E-05,0.000121435,0.000119648,7.32E-05
UBE2I,7.98E-05,4.76E-05,6.20E-05,4.79E-05,0.000194551
UBE2J1,2.44E-05,4.29E-05,2.61E-05,2.98E-05,5.34E-05
UBE2J2,2.66E-05,4.13E-05,2.06E-05,8.33E-05,3.78E-05
UBE2K,6.86E-05,0.000114053,8.96E-05,0.000132035,8.45E-05
UBE2L3,7.47E-05,6.13E-05,4.73E-05,6.77E-05,0.000164155
UBE2L6,3.19E-05,2.37E-05,6.18E-05,1.58E-05,2.62E-05
UBE2M,1.80E-05,4.33E-05,3.03E-05,6.66E-05,2.74E-05
UBE2N,2.28E-05,9.14E-05,0.000120718,8.36E-05,0.000111586
UBE2O,3.64E-05,2.24E-05,2.69E-05,3.78E-05,9.81E-05
UBE2Q1,3.83E-05,2.36E-05,2.44E-05,6.88E-05,0.000144878
UBE2Q2,0.000102012,2.97E-05,4.81E-05,6.54E-05,1.53E-05
UBE2Q2L,5.63E-06,1.41E-06,6.45E-07,0,0
UBE2QL1,1.10E-06,0,0,1.62E-05,1.50E-06
UBE2R2,9.10E-05,0.000120819,9.02E-05,0.000127042,6.67E-05
UBE2S,0,0,1.10E-05,7.60E-06,3.01E-06
UBE2T,0,0,6.23E-06,0,0
UBE2U,0,0,1.83E-06,0,0
UBE2V2,4.87E-05,8.21E-05,0.000125994,9.39E-05,3.55E-05
UBE2Z,3.90E-05,4.71E-05,6.39E-05,0.000102777,0.000104114
UBE3A,0.000112762,0.000179117,0.000165868,0.000159234,8.74E-05
UBE3B,4.64E-05,8.34E-06,2.12E-05,7.06E-05,1.38E-05
UBE3C,8.44E-05,5.51E-05,0.000162116,0.000204618,0.000196812
UBE3D,8.14E-06,0,2.58E-06,3.34E-06,6.26E-06
UBE4A,2.92E-05,6.75E-05,0.000120328,7.80E-05,9.17E-05
UBE4B,3.48E-05,2.64E-05,1.96E-05,2.69E-05,3.57E-05
UBFD1,8.05E-05,4.39E-05,9.57E-06,2.58E-05,9.15E-06
UBIAD1,1.73E-05,2.11E-05,3.76E-06,2.13E-05,4.51E-06
UBL3,6.56E-05,6.43E-05,8.51E-05,8.62E-05,1.82E-05
UBL4A,7.22E-06,3.12E-05,1.13E-05,4.47E-05,6.26E-06
UBL5,0.000138914,0.000282058,0.000366417,0.00042722,0.000198104
UBL7,0,3.42E-06,8.81E-06,1.56E-05,1.09E-05
UBLCP1,1.17E-05,6.83E-06,2.48E-05,3.66E-05,4.53E-05
UBN1,9.99E-05,6.23E-05,7.57E-05,7.01E-05,7.54E-05
UBN2,6.75E-05,3.90E-05,9.10E-05,0.000106094,0.000142857
UBOX5,7.61E-05,2.11E-06,1.78E-05,8.85E-06,1.50E-05
UBP1,1.03E-05,1.88E-05,2.89E-05,7.54E-05,6.36E-05
UBQLN1,0.00011575,2.36E-05,0.000110057,0.000105919,6.58E-05
UBQLN2,1.10E-06,4.16E-05,1.25E-05,4.16E-05,9.38E-06
UBQLN4,2.19E-06,0,1.94E-06,2.94E-06,9.26E-06
UBR1,7.08E-05,3.73E-05,4.46E-05,6.53E-05,9.08E-05
UBR2,0.000113524,0.000109209,0.0001556,0.000141356,6.56E-05
UBR3,6.92E-05,3.07E-05,1.47E-05,8.71E-05,3.71E-05
UBR4,0.000102067,0.000124745,7.84E-05,6.09E-05,9.92E-05
UBR5,9.14E-05,7.42E-05,7.65E-05,0.000144373,0.0004708
UBR7,1.88E-05,0,1.83E-06,6.55E-06,7.64E-06
UBTD1,8.08E-06,7.74E-06,5.59E-06,1.35E-06,9.38E-06
UBTD2,2.13E-05,3.70E-05,1.14E-05,3.69E-05,3.21E-05
UBTF,5.63E-05,3.21E-05,8.07E-05,0.000151032,8.85E-05
UBXN1,9.28E-05,3.58E-05,5.31E-05,6.38E-05,5.96E-05
UBXN10,3.29E-06,4.92E-06,4.41E-06,2.42E-05,0
UBXN11,0,9.94E-06,3.76E-06,2.98E-06,0
UBXN2A,9.13E-05,4.16E-05,6.79E-05,9.41E-05,1.96E-05
UBXN2B,6.13E-06,1.41E-06,2.48E-05,2.89E-05,9.03E-06
UBXN4,0.000235196,0.000195234,0.000303101,0.000281034,0.000521715
UBXN6,4.24E-05,9.80E-05,3.33E-05,8.12E-05,4.88E-05
UBXN7,1.90E-05,0.000102042,5.51E-05,9.01E-05,3.98E-05
UCHL1,0,7.03E-07,6.45E-07,0,1.06E-05
UCHL3,4.22E-05,7.89E-05,5.48E-05,8.96E-05,1.22E-05
UCHL5,8.77E-06,4.48E-05,3.23E-05,3.16E-05,2.71E-05
UCK1,1.92E-05,7.03E-07,1.30E-05,2.06E-05,1.50E-06
UCK2,5.02E-06,2.41E-05,7.63E-06,1.32E-05,2.39E-05
UCKL1,3.56E-05,9.04E-06,1.38E-05,9.23E-05,5.34E-05
UCMA,0,0,0,0,0
UCN,3.00E-05,3.06E-05,2.47E-06,3.65E-06,0
UCP1,9.17E-06,0,0,0,0
UCP2,3.29E-06,5.21E-05,2.99E-05,8.78E-06,4.01E-05
UCP3,8.08E-06,0,6.45E-07,4.78E-06,0
UEVLD,1.94E-05,1.27E-05,1.33E-05,1.74E-05,7.52E-06
UFC1,2.40E-05,9.42E-05,6.90E-05,2.98E-05,8.24E-05
UFD1,1.48E-05,3.27E-05,7.77E-05,2.03E-05,9.41E-05
UFL1,1.05E-05,3.51E-05,2.54E-05,5.85E-05,6.91E-05
UFM1,5.94E-05,8.62E-05,0.000120777,0.000172852,0.000355028
UFSP1,0,0,0,2.94E-06,0
UFSP2,5.48E-06,5.00E-05,4.11E-05,7.84E-05,2.45E-05
UGCG,4.09E-05,0.000141148,6.28E-05,0.000100519,0.000563318
UGDH,0.000219016,9.86E-05,7.74E-05,0.000102558,0.000153675
UGGT1,8.74E-05,3.38E-05,7.92E-05,7.99E-05,0.000118639
UGGT2,3.22E-05,2.23E-05,4.37E-05,0.000125797,3.63E-05
UGP2,0.000545647,0.000415507,0.000192366,0.000186513,0.000427615
UGT1A1,0.000606956,0.000582342,7.59E-05,4.55E-05,1.48E-05
UGT2A1,6.13E-06,2.71E-06,1.83E-06,2.94E-06,0
UGT2A3,9.72E-06,3.42E-06,6.34E-06,5.80E-06,0
UGT2B10,7.12E-05,6.27E-05,7.30E-06,1.19E-05,0
UGT2B11,5.02E-06,2.81E-06,0,0,0
UGT2B15,0.000136391,0.000228965,0.000124467,9.11E-05,2.77E-05
UGT2B17,2.31E-05,4.41E-05,0.000233888,0.000334781,7.52E-06
UGT2B28,0,1.69E-05,0,1.31E-06,0
UGT2B4,0.000211244,0.000314437,5.64E-05,2.98E-05,5.78E-05
UGT2B7,0.000306766,0.000452676,7.56E-05,3.03E-05,6.23E-05
UGT3A1,6.09E-05,2.56E-05,2.12E-05,9.51E-06,0
UGT3A2,0,7.03E-07,0,5.12E-06,0
UGT8,0,0,1.06E-05,4.46E-05,4.63E-06
UHMK1,7.67E-05,8.15E-05,8.77E-05,9.78E-05,5.47E-05
UHRF1BP1,3.45E-05,1.06E-05,7.56E-05,4.63E-05,1.75E-05
UHRF1BP1L,7.19E-05,5.28E-05,5.09E-05,3.26E-05,2.43E-05
UHRF2,3.45E-05,4.68E-05,1.58E-05,7.79E-05,3.12E-05
UIMC1,6.62E-05,7.19E-05,1.93E-05,3.61E-05,6.69E-05
ULBP1,0,2.81E-06,0,0,0
ULBP2,0,0,0,0,1.50E-06
ULBP3,0,0,0,0,0
ULK1,8.69E-05,4.52E-05,3.68E-05,4.56E-05,2.41E-05
ULK2,5.48E-06,5.43E-06,2.02E-05,1.16E-05,2.51E-05
ULK3,5.99E-05,5.43E-06,1.30E-05,5.25E-05,1.64E-05
ULK4,2.16E-05,9.14E-06,8.92E-06,2.28E-05,4.20E-05
UMAD1,3.29E-06,5.63E-06,2.63E-05,4.97E-05,2.29E-05
UMOD,0,0,0,0,0
UMODL1,0,0,0,0,0
UMPS,6.56E-05,6.78E-05,1.71E-05,2.29E-05,1.19E-05
UNC119B,5.80E-06,1.34E-05,1.63E-05,2.60E-05,1.24E-05
UNC13A,2.13E-05,6.13E-06,3.09E-05,1.47E-06,0
UNC13B,2.34E-05,3.36E-05,3.64E-05,9.48E-05,9.15E-06
UNC13C,2.12E-05,7.03E-07,0,2.73E-06,0
UNC13D,1.38E-05,2.95E-05,3.12E-05,3.59E-05,3.71E-05
UNC45A,2.48E-05,1.27E-05,2.41E-05,4.92E-05,1.71E-05
UNC45B,0,0,1.94E-06,2.39E-06,1.05E-05
UNC50,2.71E-05,1.44E-05,4.62E-05,8.21E-05,1.23E-05
UNC5A,0,0,0,0,0
UNC5B,2.19E-06,1.41E-06,5.79E-05,4.85E-05,8.04E-05
UNC5C,6.13E-06,1.75E-05,8.59E-06,2.54E-05,9.82E-05
UNC5CL,1.81E-05,1.73E-05,2.05E-05,1.19E-05,0
UNC5D,0,7.03E-07,2.72E-05,0,0
UNC79,2.51E-06,2.11E-06,1.29E-06,3.65E-06,0
UNC80,1.48E-05,0,1.60E-05,0,0
UNC93A,0,0,0,0,0
UNC93B1,9.73E-06,3.94E-05,4.07E-05,5.69E-05,3.14E-05
UNG,9.17E-06,2.81E-06,2.62E-05,5.64E-05,9.26E-06
UNK,1.22E-05,1.24E-05,5.05E-06,3.54E-05,3.08E-05
UNKL,2.60E-05,1.41E-05,1.93E-05,3.83E-05,0
UPB1,0.000132683,7.89E-05,3.87E-06,8.01E-06,3.01E-06
UPF1,4.35E-05,6.01E-05,6.76E-05,5.69E-05,9.48E-05
UPF2,0.000410891,0.000220582,0.000196505,0.000255245,0.000106485
UPF3A,0.000119172,9.65E-05,8.59E-05,0.00015197,7.44E-05
UPF3B,5.36E-05,3.82E-05,4.24E-05,7.14E-05,1.39E-05
UPK1A,0,9.94E-06,0,0,0
UPK1B,0,0,0,2.73E-06,0
UPK2,0,0,0,0,0
UPK3A,0,0,0,0,0
UPP1,8.05E-05,0.000104533,5.86E-05,4.88E-05,9.32E-05
UPP2,6.29E-05,8.58E-05,3.76E-06,1.00E-05,0
UPRT,0,2.11E-06,5.70E-06,4.76E-06,3.13E-06
UQCC1,2.05E-05,7.03E-06,0.000117615,3.56E-05,1.20E-05
UQCC2,5.02E-06,5.63E-06,7.12E-05,6.94E-05,3.59E-05
UQCC3,2.58E-05,1.99E-05,1.67E-05,6.11E-05,1.86E-05
UQCR10,9.00E-05,0.00011284,0.000278063,0.000227477,4.44E-05
UQCR11,0.000174084,0.000285351,0.000392251,0.000386075,0.000404549
UQCRB,0.000202284,0.000241397,0.000362665,0.000547096,0.000212749
UQCRC1,0.000120962,0.000121942,8.71E-05,0.000110023,2.89E-05
UQCRC2,1.02E-05,8.49E-05,9.88E-05,0.000143166,1.08E-05
UQCRFS1,3.11E-05,1.10E-05,1.83E-05,4.15E-05,3.39E-05
UQCRH,0.000118551,0.000156932,0.000218769,0.000409211,7.23E-05
UQCRQ,0.000342392,0.000453488,0.000395829,0.000564469,0.000106933
URB1,7.22E-06,9.04E-06,9.24E-06,3.31E-05,1.24E-05
URB1-AS1,0,8.14E-06,0,4.09E-06,3.13E-06
URB2,7.99E-06,1.38E-05,2.58E-06,1.10E-05,3.13E-06
URGCP,0,0,2.06E-05,3.61E-06,0
URGCP-MRPS24,5.43E-05,7.01E-05,6.12E-05,0.000114232,7.64E-06
URI1,1.77E-05,5.36E-05,5.29E-05,0.000127781,7.75E-05
URM1,2.51E-05,4.50E-05,2.63E-05,5.01E-05,3.01E-06
UROC1,4.19E-05,7.15E-05,9.06E-06,0,0
UROD,1.80E-05,3.15E-05,1.36E-05,5.56E-05,1.34E-05
UROS,2.24E-05,2.40E-05,3.94E-05,1.54E-05,1.06E-05
USB1,1.79E-05,4.40E-05,6.99E-06,5.12E-06,1.06E-05
USE1,1.54E-05,5.63E-06,4.70E-05,2.27E-05,9.26E-06
USF1,7.21E-06,6.39E-05,2.19E-05,1.76E-05,1.54E-05
USF2,6.70E-05,3.64E-05,8.09E-05,9.32E-05,5.88E-05
USF3,6.32E-05,2.91E-05,4.68E-05,5.72E-05,6.14E-06
USH1C,0,0,2.25E-05,5.92E-05,8.75E-06
USH2A,3.29E-06,1.34E-05,6.45E-07,1.47E-06,0
USHBP1,1.62E-05,0,0,1.31E-06,0
USO1,9.63E-05,9.81E-05,9.16E-05,0.000138914,6.16E-05
USP1,1.48E-05,1.45E-05,4.71E-05,0.000103004,3.54E-05
USP10,7.45E-05,5.06E-05,0.0001182,7.77E-05,4.66E-05
USP11,3.16E-05,1.76E-05,3.50E-05,3.31E-05,8.48E-05
USP12P1,0.000126178,5.67E-05,8.66E-05,0.000133263,4.52E-05
USP13,1.41E-05,1.06E-05,9.68E-06,1.46E-05,2.24E-05
USP14,3.93E-05,1.85E-05,3.63E-05,5.85E-05,8.18E-05
USP15,0.000122142,0.000188746,0.000155527,0.000159408,7.29E-05
USP16,9.97E-05,7.62E-05,8.59E-05,0.000123728,9.31E-05
USP17L10,0,7.03E-07,0,0,0
USP17L12,0,0,0,0,0
USP17L13,0,7.03E-07,0,0,0
USP17L15,8.08E-06,0,0,0,0
USP17L17,2.51E-06,0,0,0,0
USP17L19,0,0,0,0,0
USP17L22,0,0,0,0,0
USP18,1.35E-05,4.12E-06,3.76E-06,0,0
USP19,5.03E-06,1.50E-05,1.16E-05,2.89E-05,7.64E-06
USP2,1.75E-05,7.03E-07,2.93E-05,1.12E-05,3.01E-06
USP20,1.48E-05,6.93E-06,6.88E-06,1.32E-05,1.83E-05
USP21,1.10E-06,2.06E-05,3.44E-05,1.01E-05,0
USP22,9.60E-05,0.000112267,0.000107885,0.000133568,0.000153963
USP24,2.90E-05,5.58E-05,3.59E-05,8.32E-05,6.79E-05
USP25,3.23E-05,5.30E-05,3.21E-05,5.69E-05,2.00E-05
USP26,0,7.03E-07,0,0,0
USP28,1.41E-05,8.24E-06,4.94E-06,3.42E-05,3.01E-06
USP29,0,9.94E-06,0,0,1.50E-06
USP3,6.91E-05,6.74E-05,0.000123951,9.34E-05,1.34E-05
USP30,0,7.03E-07,5.05E-06,1.58E-05,0
USP32,4.93E-05,2.89E-05,1.77E-05,2.80E-05,3.32E-05
USP33,4.08E-05,3.47E-05,8.46E-05,0.00013998,5.06E-05
USP34,0.000180829,0.000173439,0.00019239,0.000209946,0.000306665
USP35,9.24E-06,7.03E-07,1.29E-06,3.41E-06,0
USP36,6.43E-05,5.21E-05,6.87E-05,6.44E-05,9.14E-05
USP37,3.28E-05,2.69E-05,5.38E-05,1.82E-05,7.52E-06
USP38,2.11E-05,1.39E-05,1.25E-05,5.37E-05,2.11E-05
USP39,3.61E-06,5.53E-06,1.27E-05,2.85E-05,1.65E-05
USP4,6.58E-06,2.54E-05,2.24E-05,2.79E-05,7.64E-06
USP40,2.08E-05,5.75E-05,4.62E-05,5.10E-05,2.11E-05
USP41,1.13E-05,0,6.45E-07,0,0
USP42,2.92E-05,6.28E-05,2.35E-05,5.60E-05,6.68E-05
USP43,4.39E-06,2.81E-06,3.76E-06,3.41E-05,0
USP44,0,0,0,0,0
USP45,0,4.12E-06,2.34E-05,9.48E-06,1.06E-05
USP46,1.10E-06,1.84E-05,2.73E-05,3.61E-05,4.51E-06
USP47,0.000133211,0.000209795,9.99E-05,0.000141969,0.000152919
USP48,0.00013456,0.00020482,0.000114949,0.000158333,8.72E-05
USP49,1.81E-05,2.11E-06,3.20E-05,9.03E-06,3.13E-06
USP5,1.42E-05,2.69E-05,9.88E-06,1.97E-05,4.51E-06
USP50,0,0,0,0,0
USP51,1.13E-05,1.41E-06,1.83E-06,5.37E-06,3.13E-06
USP53,9.20E-05,6.52E-05,0.000229307,0.000235602,0.000111595
USP54,8.14E-06,2.53E-05,2.29E-05,2.55E-05,6.02E-06
USP6,5.03E-05,0.00014107,1.47E-05,5.76E-06,3.98E-05
USP6NL,6.37E-05,2.19E-05,3.36E-05,6.59E-05,3.02E-05
USP7,0.000124353,9.97E-05,0.000150208,0.00045318,0.000136691
USP8,0.000367657,0.000274709,0.000370831,0.000247759,0.000268977
USP9X,0.000193645,0.000279619,9.40E-05,0.000151262,0.00013157
USP9Y,3.36E-05,8.23E-05,3.84E-05,4.67E-05,3.52E-05
USPL1,2.51E-06,5.41E-05,1.23E-05,3.31E-05,2.47E-05
UST,0,2.71E-06,6.45E-07,1.06E-05,0
UTP11,1.70E-05,1.05E-05,1.96E-05,2.92E-05,7.06E-05
UTP14A,4.34E-05,8.73E-05,6.23E-05,1.76E-05,2.78E-05
UTP15,7.99E-06,4.92E-06,1.92E-05,1.60E-05,6.26E-06
UTP18,2.90E-05,2.03E-05,2.93E-05,8.82E-05,1.22E-05
UTP20,4.47E-05,4.25E-05,1.62E-05,3.00E-05,2.85E-05
UTP23,1.58E-05,7.01E-05,2.84E-05,3.57E-05,7.96E-05
UTP25,3.69E-05,2.13E-05,1.50E-05,3.06E-05,9.60E-05
UTP3,5.95E-05,7.74E-06,2.18E-05,3.31E-05,1.79E-05
UTP4,4.26E-05,4.28E-05,7.41E-06,2.18E-05,3.34E-05
UTP6,2.79E-05,2.72E-05,5.66E-05,5.99E-05,6.02E-06
UTRN,7.56E-05,8.85E-05,0.000279837,0.000168093,0.000330135
UTS2B,1.06E-05,0,0,0,0
UTS2R,2.19E-06,0,0,0,0
UTY,3.62E-05,8.44E-06,4.53E-05,5.42E-05,6.36E-05
UVRAG,8.32E-06,1.79E-05,4.94E-05,5.99E-05,7.89E-05
UVSSA,2.63E-05,4.54E-05,0.000113505,6.55E-05,2.85E-05
UXS1,3.29E-06,7.54E-06,3.38E-05,5.52E-05,3.08E-05
UXT,3.20E-05,7.40E-05,5.25E-05,6.55E-05,4.76E-05
VAC14,9.73E-06,1.75E-05,4.19E-05,8.10E-06,2.21E-05
VAMP1,0,3.98E-05,6.45E-07,5.80E-06,0
VAMP2,0,0,0,1.47E-06,0
