gene,1_nmc_H5,2_nmb_H5,3_mb_H5,4_mc_H5,5_mcol_H5
AC007040.11,4.091104863777358e-05,2.6118265203769352e-05,3.932710114928086e-05,3.1716089319338315e-05,7.640959953553595e-06
AC007952.5,6.7305934260973445e-06,0.0,0.0,1.3529401418693032e-06,0.0
AC008060.7,0.0,0.0,0.0,5.954401195643761e-06,0.0
AC008132.1,1.0964731939715905e-06,0.0,0.0,0.0,0.0
AC008132.13,0.0,2.1100370241163164e-06,1.3404011020064328e-05,2.9367799382688854e-06,0.0
AC008271.1,0.0,0.0,0.0,0.0,0.0
AC008394.1,2.509001041235432e-06,1.4066913494108778e-06,2.5800126420619463e-06,4.405169907403328e-06,0.0
AC009365.3,3.231148269316208e-05,0.0,0.0,1.4683899691344427e-06,0.0
AC010336.1,1.3711990905416273e-05,0.0,9.060268908781213e-06,0.0,0.0
AC010536.1,0.0,7.033456747054389e-07,0.0,6.764700709346516e-07,0.0
AC010547.9,8.07787067329052e-06,1.344654239797294e-05,1.2900063210309731e-06,1.4683899691344427e-06,1.5043294601864166e-06
AC010646.3,2.192946387943181e-06,0.0,2.4712470152049156e-06,0.0,3.008658920372833e-06
AC011239.1,0.0,0.0,0.0,0.0,0.0
AC011294.3,0.0,0.0,0.0,0.0,0.0
AC011484.1,0.0,0.0,6.450031605154866e-07,0.0,0.0
AC011530.4,1.0665693353462139e-05,2.4193482877258934e-05,4.406256496751375e-06,1.9335996544656613e-05,1.3538965141677749e-05
AC011997.1,4.701947429178613e-06,2.7137042062415198e-06,5.587497190925318e-06,4.879431587399059e-06,0.0
AC012123.1,0.0,0.0,6.450031605154866e-07,0.0,0.0
AC013269.5,0.0,0.0,0.0,0.0,0.0
AC013449.1,5.317592478780984e-05,4.115935527521513e-05,4.878461730329909e-05,5.403625508070675e-05,4.085552073027627e-05
AC015688.3,1.0964731939715905e-06,0.0,6.450031605154866e-07,1.059244746700088e-05,0.0
AC016757.3,0.0,0.0,0.0,6.764700709346516e-07,0.0
AC016885.1,0.0,0.0,0.0,0.0,0.0
AC017104.2,0.0,0.0,0.0,0.0,0.0
AC018816.3,0.0,0.0,2.7825809886859127e-05,3.857122794145431e-06,1.5043294601864166e-06
AC019171.1,0.0,0.0,0.0,0.0,0.0
AC021218.2,0.0,9.943916312000319e-06,1.826243854689429e-06,0.0,0.0
AC022431.2,1.0586871714525953e-05,1.0647261986705759e-05,0.0,0.0,1.5043294601864166e-06
AC023590.1,2.509001041235432e-06,2.0591178298706077e-05,1.1531515923986128e-05,5.08163997833798e-06,0.0
AC024592.12,5.9675705119827375e-05,0.00010907114093007908,0.00011766926342829,0.00014390469766462064,0.0001529484045722425
AC024940.1,1.0964731939715905e-06,0.0,0.0,2.388732825010988e-06,0.0
AC025263.3,0.0,0.0,0.0,0.0,0.0
AC027307.3,0.0,2.7137042062415198e-06,0.0,0.0,1.5043294601864166e-06
AC027763.2,5.634120232125754e-06,0.0,3.599331971984639e-05,1.1552809394464258e-05,3.1279715729943444e-06
AC062017.1,0.0,0.0,1.826243854689429e-06,5.0946131087495945e-06,0.0
AC068533.7,8.938681900406119e-05,3.806103938620724e-05,3.202503617143357e-05,5.708381531255551e-05,3.143101825284971e-05
AC069368.3,5.798420623150203e-06,1.1153852302706786e-05,1.2465000702881607e-05,7.915943219753341e-06,0.0001091248126800369
AC073188.1,0.0,7.033456747054389e-07,0.0,0.0,0.0
AC074091.13,0.0,3.76259229876773e-05,0.0,0.0,0.0001155802126675913
AC079341.1,0.0,0.0,0.0,5.234752474729232e-06,0.0
AC079354.1,1.2364713658223096e-05,0.0,1.2900063210309731e-06,7.900382460157703e-06,1.5043294601864166e-06
AC090616.2,0.0,0.0,0.0,2.7345715473299645e-06,0.0
AC091801.1,0.0,0.0,0.0,7.422791164778203e-06,0.0
AC093677.1,0.0,0.0,0.0,0.0,0.0
AC093802.1,0.0,7.033456747054389e-07,9.060268908781213e-06,0.0,0.0
AC097381.1,0.0,0.0,0.0,0.0,4.51298838055925e-06
AC099552.4,0.0,0.0,0.0,0.0,0.0
AC104057.2,2.509001041235432e-06,0.0,0.0,1.3529401418693032e-06,5.779010633379565e-05
AC104532.2,0.0,1.143618386643686e-05,1.2821522245017102e-05,1.0876339323529606e-05,8.746763697431951e-06
AC104534.3,0.0001675350320760345,0.00012399985258447526,8.711862972912663e-05,0.00010092988394844655,3.4279776762157506e-05
AC104667.3,0.0,2.1100370241163164e-06,6.450031605154866e-07,2.9772005978218803e-06,0.0
AC104809.3,0.0,0.0,0.0,0.0,0.0
AC105020.1,0.0,0.0,0.0,3.497800181938398e-06,0.0
AC106873.4,0.0,0.0,0.0,0.0,0.0
AC106876.2,3.6054742352070228e-06,0.0,1.1711231915509092e-05,3.592968485967227e-05,0.0
AC110619.2,2.509001041235432e-06,0.0,0.0,0.0,1.5043294601864166e-06
AC110781.3,0.0,0.0,0.0,0.0,0.0
AC112218.1,8.0306263022556e-05,4.681992147461158e-05,5.6563315870247005e-05,4.557176697587783e-05,2.988610103421977e-05
AC112721.1,0.0,0.0,6.450031605154866e-07,0.0,0.0
AC115618.1,0.0,0.0,0.0,0.0,0.0
AC129492.6,0.0,0.0,9.060268908781213e-06,0.0,0.0
AC131971.1,0.0,2.8133826988217555e-06,2.4712470152049156e-06,2.388732825010988e-06,0.0
AC132192.1,0.0,0.0,6.87750351195629e-06,3.382350354673258e-06,1.5043294601864166e-06
AC136604.1,0.0,0.0,0.0,0.0,0.0
AC137932.1,1.3711990905416273e-05,2.1100370241163164e-06,1.826243854689429e-06,4.289720080138189e-06,3.008658920372833e-06
AC139100.2,1.690236069637726e-05,0.0,2.5800126420619463e-06,3.6132500092035374e-06,3.008658920372833e-06
AC140481.2,0.0,1.4066913494108778e-06,1.2759007859548842e-05,3.857122794145431e-06,0.0
AC142381.1,0.0,0.0,0.0,0.0,0.0
AC144568.2,0.0,0.0,0.0,0.0,0.0
AC145676.2,0.0,0.0,0.0,0.0,0.0
AC211429.1,3.8197034088917135e-05,3.164535210883262e-05,3.253657458181486e-05,4.0981119318441994e-05,3.606331928603047e-05
AC231657.1,1.1432540855275956e-05,4.75839415872322e-05,2.9170503428476542e-05,8.375486286637248e-06,0.0
AC234791.1,0.0,0.0,0.0,0.0,0.0
AC239799.1,0.0006297930560540239,0.000291239229231932,0.00015383624169358338,0.00011234468773568667,0.00014127415747132476
AC239811.2,0.0008687991239956256,0.0005527264527225722,0.00018255894078091537,0.00019589828085813247,0.0002368304657621082
AC239860.1,0.0001405565812085267,8.952961711572238e-05,4.55273117768178e-05,2.8922415965314285e-05,3.5784106222343924e-05
AC241585.3,5.634120232125754e-06,0.0,1.1174994381850636e-05,1.427549417224848e-05,6.017317840745666e-06
AC241952.1,0.0,0.0,0.0,4.289720080138189e-06,4.51298838055925e-06
AC242842.2,0.0006371287013469441,0.0003824066633634891,0.00015389323054076437,0.0001595502678597914,0.00013372297092281696
AC242988.1,5.7950330454568426e-05,0.0001005736212036973,0.00013936351142568353,0.00012014572775262285,0.0001309996723315804
AC243547.1,0.0,2.8133826988217555e-06,1.4291244557571039e-05,1.0447573401170848e-05,3.519614084739514e-05
AC244102.1,0.0,0.0,0.0,0.0,1.5043294601864166e-06
AC244230.1,0.0,1.143618386643686e-05,1.1531515923986128e-05,3.411041618264616e-06,0.0
AC244394.1,0.0009259857059955194,0.000556797674501408,0.00013207395377243434,0.0001706271923766963,0.0001367611690907655
AC244452.1,0.0,0.0,1.2900063210309731e-06,0.0,0.0
AC246785.1,0.0,0.0,0.0,1.308688118682308e-06,0.0
AC253572.1,0.0003430183941342378,0.00023786423675115792,7.727989290969574e-05,8.292852145904335e-05,0.00010497221288005124
AC253578.1,0.0,0.0,9.060268908781213e-06,0.0,0.0
ACAA1,0.00015869167220965093,9.649089876376306e-05,2.7112766802588142e-05,6.517664456779158e-05,9.264602066361523e-06
ACAA2,0.00021536819319471144,0.00013108800791085179,4.494773344268101e-05,4.59302344539423e-05,2.2762979449595745e-05
ACACB,0.00010712190491273067,4.63159327850666e-05,5.696262817782348e-06,1.3483574274048689e-05,2.22857288391097e-05
ACAD10,3.446294786696119e-05,3.2348697783538066e-05,1.461754143814213e-05,4.643385950702247e-05,2.1020024684166307e-05
ACAD11,8.351209306577492e-05,0.00010756674295713973,3.42217630857434e-05,1.9007110678741145e-05,1.6507036303607056e-05
ACAD8,9.417465897222748e-06,4.574473546574744e-05,2.5800126420619463e-06,2.2044364297295175e-05,7.760272606175105e-06
ACAD9,1.0964731939715905e-06,2.849913313051723e-05,1.658277558125299e-05,9.424753848440778e-06,3.1279715729943444e-06
ACADL,4.136694278466667e-05,1.1757519484831988e-05,6.450031605154866e-07,6.764700709346516e-07,0.0
ACADM,0.00013385918373227224,0.00023827674480122248,4.731780543165558e-05,8.797071464130787e-05,7.377981993244456e-05
ACADS,8.23480822586391e-05,5.66552602593892e-05,1.880626668117944e-05,2.371337852468498e-05,2.2125828428044665e-05
ACADSB,0.00034606980103648254,0.00029516706329243855,8.592136245512832e-05,5.0319394135962125e-05,1.8011365763793474e-05
ACADVL,0.0006032190607673169,0.0002234044422970446,0.00021690474951808193,0.00011349430724681444,0.00015163351477069678
ACAN,0.0,0.0,0.0,0.0,1.5043294601864166e-06
ACAP1,2.125256506798809e-05,3.29018602498997e-05,1.76250259870055e-05,9.527230545294302e-06,1.3379064730612712e-05
ACAP2,5.9268282698842284e-05,0.00011825993616410124,0.00015921433013921005,0.00035126435971795443,0.0001013841864728884
ACAP3,2.1954161969731244e-05,1.0450506628001348e-05,3.588455409298936e-05,5.507859289021583e-05,2.003353359290946e-05
ACAT1,0.0003271069647539834,0.00024511337476543416,0.00015009233344425306,6.564709655878613e-05,5.5768454168651084e-05
ACAT2,4.7041752264021474e-05,2.3515038969663977e-05,2.9007050581033067e-05,1.1715840860300161e-05,1.365827779429926e-05
ACBD3,6.647334215365176e-05,4.4499026804236275e-05,8.288365324470056e-05,0.00011442088916886421,0.00011714335699048164
ACBD4,4.183819672839969e-05,6.057629882988113e-05,1.569001650545904e-05,7.425977965785479e-05,1.2392573639355868e-05
ACBD5,7.670370291085027e-05,5.549189641904335e-05,1.9878741748496353e-05,3.269497922466255e-05,1.7024874672536627e-05
ACBD7,5.634120232125754e-06,7.033456747054389e-07,0.0,1.4683899691344427e-06,0.0
ACCS,3.3407955887133675e-05,6.834099761893917e-06,1.9350094815464596e-06,8.533102256155591e-06,1.5162607254485677e-05
ACD,5.634120232125754e-06,4.120395555652397e-06,3.029705690206404e-05,1.3668646783934623e-05,1.4764081538177617e-05
ACE,3.666357627816532e-05,2.1100370241163164e-06,1.9162788223314937e-05,1.253594126261487e-05,1.32597520779912e-05
ACE2,0.0,0.0,1.2900063210309731e-06,0.0,0.0
ACER1,0.0,0.0,6.450031605154866e-07,0.0,0.0
ACER2,0.0,0.0,6.450031605154866e-07,4.0588204256079095e-06,1.5043294601864166e-06
ACER3,2.0857688775759654e-05,2.773251139144055e-05,5.699078777704843e-05,2.0750494952008757e-05,9.0259767611185e-06
ACHE,1.3711990905416273e-05,0.0,0.0,1.4683899691344427e-06,0.0
ACIN1,7.007113436559783e-05,9.137142486366319e-05,8.715935543222817e-05,0.00014005650698325857,0.00011175459228312829
ACKR1,1.0964731939715905e-06,0.0,0.0,0.0,0.0
ACKR2,1.5302390182570088e-05,0.0,1.8120537817562426e-05,2.0294102128039547e-06,0.0
ACKR3,0.0,4.220074048232633e-06,3.2250158025774325e-06,6.764700709346516e-07,2.2564941902796247e-05
ACKR4,5.482365969857952e-06,9.846839445876143e-06,6.450031605154866e-07,2.0294102128039547e-06,1.5043294601864166e-06
ACLY,2.7517769696589475e-05,4.823741230357837e-06,4.1580816910771706e-05,4.967299433586416e-05,0.000257679929491165
ACMSD,9.868258745744314e-06,1.5778236547904152e-05,3.870018963092919e-06,2.9772005978218803e-06,0.0
ACO1,0.00021847456771199617,0.00010871340288347495,3.327431678936301e-05,2.8458639946830216e-05,6.136630493367178e-06
ACO2,2.897955698699437e-05,2.5317842662939737e-05,6.679638949400449e-05,2.809493226658093e-05,1.951569522397989e-05
ACOD1,0.0,7.033456747054389e-07,0.0,0.0,0.0
ACOT1,1.1432540855275956e-05,1.6963270771500135e-05,1.2900063210309731e-06,5.511649635146715e-06,0.0
ACOT11,5.482365969857952e-06,3.0409813169473075e-05,1.5798782132316073e-05,7.882704690711481e-05,1.817126617485851e-05
ACOT12,2.754491177432052e-05,2.2911371787538776e-05,0.0,0.0,0.0
ACOT13,6.257369343768667e-05,4.3817981270185256e-05,3.742522677020923e-05,5.852436550006075e-05,1.4883394190799129e-05
ACOT2,8.923539814040525e-06,3.111315884417852e-05,4.2974908698943446e-06,7.268164412410047e-06,0.0
ACOT4,0.0,7.033456747054389e-07,0.0,0.0,1.5043294601864166e-06
ACOT7,4.385892775886362e-06,4.5645056973167206e-05,0.0,6.145613165594581e-06,3.008658920372833e-06
ACOT8,8.623476317677886e-06,3.4170498809469584e-06,3.3149288018426495e-05,6.834323391967311e-06,1.2273260986734356e-05
ACOT9,1.9761215581788064e-05,1.4249566565258615e-05,2.1704985603185784e-05,1.3427592854900057e-05,1.654762406205058e-05
ACOX1,0.00025946648417643644,0.00030875985633335235,0.0001608073296311433,0.00010285203080838855,0.00015369575469428485
ACOX2,3.889094896739933e-05,5.011239109586782e-05,9.348750527161206e-06,2.035954907236022e-05,1.32597520779912e-05
ACOX3,1.2858639741405319e-05,1.3263889326823102e-05,2.0926517692536106e-05,1.778467937548239e-05,4.40130315508463e-05
ACOXL,2.0922939375830317e-05,4.220074048232633e-06,1.7336544368625506e-05,3.382407162141285e-05,8.308449409327818e-05
ACP1,5.764219501741294e-05,1.7284606389895266e-05,5.3550305783096395e-05,0.00010927139089148592,3.519614084739514e-05
ACP2,2.336142791179823e-05,3.7762003908466536e-05,8.276275459844294e-06,7.714245588290861e-06,3.799571371010064e-05
ACP3,0.0,0.0,0.0,2.7345715473299645e-06,0.0
ACP5,1.8686622560350657e-05,2.1083666327152533e-05,1.658277558125299e-05,8.966943276598327e-06,3.400056369847096e-05
ACP6,1.2364713658223096e-05,1.2139529541142298e-05,2.25267943143138e-05,2.1052592410617182e-05,1.32597520779912e-05
ACR,0.0,0.0,0.0,0.0,0.0
ACRBP,0.0,0.0,0.0,0.0,0.0
ACRV1,0.0,0.0,0.0,0.0,0.0
ACSBG1,0.0,3.29018602498997e-05,1.0995278390327672e-05,0.0,0.0
ACSF2,4.786530403936147e-05,1.486733603493839e-05,1.1928763169223151e-05,5.5380044768824364e-05,3.008658920372833e-06
ACSF3,5.018002082470864e-06,8.944136786010234e-06,3.870018963092919e-06,1.3297084016289509e-05,7.640959953553595e-06
ACSL1,0.0010254653334460214,0.000705121684531305,0.00017253191424982146,0.00014704651806526589,0.00019810679629746777
ACSL3,0.00012482623092370957,3.818561964589796e-05,0.00010592283134796663,0.0001027547383811293,4.430084250269163e-05
ACSL4,8.307421664385636e-06,3.736919437260031e-05,3.6818038871884836e-05,5.543540228055374e-05,0.00017709588516543167
ACSL5,0.00030686361398033944,0.0003553028525968603,0.00027985243560285,0.00048133958730850246,0.00019941166891608851
ACSL6,0.0,0.0,0.0,0.0,0.0
ACSM1,0.0,7.033456747054389e-07,0.0,2.9772005978218803e-06,0.0
ACSM2A,0.0012584839689137827,0.0007243316182391941,0.00013543298436018332,0.0001047462058434013,2.3510845235609568e-05
ACSM2B,0.0012621860316729629,0.0007185609670413933,0.00016574630440632684,4.844902632547162e-05,2.624029109229585e-05
ACSM3,2.680018163791671e-05,2.8399454637936995e-05,3.7612533362358885e-06,1.3556526572053253e-05,0.0
ACSM4,1.0964731939715905e-06,2.7137042062415198e-06,0.0,0.0,0.0
ACSM5,0.00012363527833248405,5.6331323014538016e-05,2.2597744678979736e-05,1.1800513543040152e-05,1.0251093157618368e-05
ACSM6,8.143121273361185e-06,0.0,0.0,0.0,0.0
ACSS1,1.2364713658223096e-05,7.033456747054389e-07,2.24587543905583e-05,2.284952784743351e-05,2.374947054085259e-05
ACSS2,2.675092219477566e-05,1.0350828135421111e-05,4.6672802271140095e-05,0.00011458677513323068,2.2643666796974237e-05
ACSS3,0.0001563181051248238,3.386586710508509e-05,5.694162609474922e-05,1.8428125070941448e-05,1.5043294601864166e-06
ACTA1,0.0,0.0,0.0,1.308688118682308e-06,0.0
ACTA2,4.828895481015199e-05,8.497473491894433e-05,0.0001409308895092415,0.0001207394530939915,0.000964154143537218
ACTB,0.0003301915001310106,0.0004866012537561011,0.0006006146512534859,0.000674175361945416,0.0010362454081690596
ACTC1,0.0,0.0,0.0,0.0,1.0888244179169451e-05
ACTG1,0.0007009793926395001,0.0006254434936987489,0.000720216780139319,0.0009208566303495566,0.001593725287433932
ACTG2,0.0,0.0,0.0,0.0,3.3930436692451747e-05
ACTL10,0.0,0.0,0.0,6.764700709346516e-07,0.0
ACTL6A,0.0,4.188570227211759e-05,3.8652718705771934e-05,5.0486138782695545e-05,7.640959953553595e-06
ACTL6B,8.07787067329052e-06,0.0,0.0,0.0,0.0
ACTL7B,0.0,0.0,0.0,0.0,0.0
ACTL8,0.0,1.4066913494108778e-06,0.0,0.0,0.0
ACTL9,0.0,0.0,0.0,0.0,0.0
ACTN1,7.93326090054648e-05,8.545902509429094e-05,0.00012691392848831044,0.00017810116015414253,0.0004917865693971417
ACTN2,0.0,0.0,0.0,0.0,0.0
ACTN4,0.00014706774965422145,0.00016203528902202942,0.0002447751786684664,0.00036239934013228536,0.0004028758800489723
ACTR10,1.812744587709777e-05,4.209325711037791e-05,4.0260585928176336e-05,4.233958445239128e-05,3.166964355809273e-05
ACTR1A,1.1159619436644362e-05,4.018257707142206e-05,3.2917795247227516e-05,6.412057842408883e-05,0.0001098426235545036
ACTR1B,1.4257596549803637e-05,7.736802421759828e-06,1.76250259870055e-05,4.514880922848037e-05,1.8290578827480022e-05
ACTR2,8.465169949440718e-05,0.00015529889588366397,0.000231031754628917,0.00026859116959608787,0.00018435848146567524
ACTR3,7.067281717310367e-05,9.714317021673836e-05,0.00017893484923501657,0.0001674924055387578,0.00011654679372737409
ACTR3B,1.4873714699458528e-05,4.823741230357837e-06,1.9807791383830424e-05,1.9530699480007852e-05,1.1755422617804784e-05
ACTR3C,4.151359574856295e-05,2.047999914502733e-05,5.6149805480930484e-05,1.6003475059504558e-05,6.585964691520441e-05
ACTR5,1.0964731939715905e-06,4.120395555652397e-06,2.4712470152049156e-06,1.2130634132179385e-05,1.6507036303607056e-05
ACTR6,6.7305934260973445e-06,8.844458293429999e-06,4.340706076546113e-05,3.0288329237595204e-05,9.383914718983035e-06
ACTR8,0.0,1.6778016073894238e-05,1.680030683496705e-05,2.646597630162557e-05,4.749894108170518e-05
ACTRT1,0.0,0.0,0.0,0.0,0.0
ACTRT3,5.031573121336386e-06,2.7137042062415198e-06,6.450031605154866e-07,0.0,0.0
ACVR1,2.6813752676782228e-05,9.043815278590469e-06,7.04873012798903e-05,3.450753263437455e-05,2.316150516590381e-05
ACVR1B,2.9022690221655026e-05,6.770753362460229e-05,6.408029700443154e-05,0.00013949454005410697,7.540346204525249e-05
ACVR1C,0.0,0.0,4.2974908698943446e-06,1.6055625115019188e-05,0.0
ACVR2A,1.2463763449176884e-05,2.1997869648116953e-05,6.341265978297835e-06,3.153782848091414e-05,1.7892053111171962e-05
ACVR2B,3.8183463050051614e-05,6.252275153964167e-05,7.631272299328807e-06,5.792662479007701e-05,2.200651577542315e-05
ACVRL1,1.2558576245042682e-05,2.7137042062415198e-06,1.2573766329738639e-05,5.2256652287659707e-05,1.2273260986734356e-05
ACY3,8.320992703251156e-06,7.637123929179591e-06,1.533902050161079e-05,2.821330111003746e-06,3.008658920372833e-06
ACYP1,3.289419581914771e-06,1.3668199523787834e-05,8.167509832987265e-06,3.0608405047992565e-05,8.224737056618997e-05
ACYP2,3.29442191101543e-05,1.8973629303036215e-05,1.063875684819218e-05,3.0217410966270196e-05,3.400056369847096e-05
AD000671.6,1.2779818102469135e-05,1.073283819173142e-05,1.2900063210309731e-06,1.3529401418693032e-06,1.5043294601864166e-06
ADA,2.509001041235432e-06,3.9775665248001276e-05,4.2974908698943446e-06,1.4683899691344427e-06,2.878029729034141e-05
ADA2,9.174343867262112e-06,1.3568521031207599e-05,1.4936247718086523e-05,7.899138725707725e-06,2.3280817818525317e-05
ADAD1,1.0964731939715905e-06,0.0,6.450031605154866e-07,0.0,0.0
ADAD2,0.0,0.0,0.0,0.0,0.0
ADAL,3.6054742352070228e-06,4.7854772489863756e-05,2.3063031847972257e-05,2.698218190837741e-05,6.543106628734924e-05
ADAM10,0.00017912456159692032,0.00013968101226625524,0.00016233089378571268,0.00018528432995825112,0.00018975907398031537
ADAM11,0.0,0.0,0.0,0.0,0.0
ADAM12,0.0,0.0,4.406256496751375e-06,0.0,3.008658920372833e-06
ADAM15,3.6054742352070228e-06,8.34046960388503e-06,9.457516154018236e-06,3.217787961717266e-05,1.0251093157618368e-05
ADAM17,7.851345483203813e-05,1.5074890873198713e-05,7.570140497028478e-05,6.431138902842184e-05,0.00011170540663652597
ADAM18,0.0,7.033456747054389e-07,0.0,2.7345715473299645e-06,0.0
ADAM19,3.479396876707418e-05,1.4975212380618476e-05,1.851778506279945e-05,6.359550952495138e-06,3.357249873458721e-05
ADAM21,0.0,7.033456747054389e-07,0.0,0.0,0.0
ADAM22,0.0,0.0,1.2900063210309731e-06,4.289720080138189e-06,0.00011708454212777772
ADAM23,0.0,0.0,6.450031605154866e-07,0.0,3.008658920372833e-06
ADAM28,7.224519509279568e-06,1.4066913494108778e-06,1.268253195659567e-05,1.6304219612152724e-05,2.826245892141184e-05
ADAM29,2.509001041235432e-06,7.033456747054389e-07,0.0,3.411041618264616e-06,0.0
ADAM30,5.634120232125754e-06,0.0,0.0,0.0,0.0
ADAM32,1.1268240464251507e-05,0.0,1.2900063210309731e-06,0.0,0.0
ADAM33,0.0,0.0,6.450031605154866e-07,0.0,9.0259767611185e-06
ADAM7,0.0013541841760975567,0.0008364604136837644,0.00025452978814990214,0.00016954272808832808,0.001300883939547281
ADAM8,1.0964731939715905e-06,1.143618386643686e-05,1.0350275229812187e-05,1.4683899691344427e-06,1.0768931526547938e-05
ADAM9,1.50515861293485e-05,6.834099761893917e-06,6.779852301097133e-05,4.264247972788622e-05,4.157139664600533e-05
ADAMDEC1,0.0,0.0,2.4712470152049156e-06,1.3529401418693032e-06,8.746763697431951e-06
ADAMTS1,0.00010396086012468898,5.8648914876914655e-05,7.779457832524259e-05,6.48475009456596e-05,0.00012144970993608261
ADAMTS10,1.0964731939715905e-06,8.240791111304794e-06,1.2821522245017102e-05,5.122060637890974e-06,3.008658920372833e-06
ADAMTS12,2.509001041235432e-06,2.7137042062415198e-06,1.9271553850171965e-05,1.3529401418693032e-06,1.2153948334112844e-05
ADAMTS13,4.071960616901809e-05,1.648158222260959e-05,2.5800126420619463e-06,7.341949845672214e-06,0.0
ADAMTS14,0.0,0.0,0.0,0.0,6.255943145988689e-06
ADAMTS15,1.0964731939715905e-06,0.0,0.0,1.308688118682308e-06,4.51298838055925e-06
ADAMTS16,0.0,0.0,6.450031605154866e-07,2.7345715473299645e-06,0.0
ADAMTS17,1.0964731939715905e-06,2.1100370241163164e-06,3.116250175720402e-06,4.202961516464407e-06,0.0
ADAMTS18,0.0,0.0,1.9350094815464596e-06,1.6494187847653568e-05,3.008658920372833e-06
ADAMTS2,5.2211508608760135e-05,3.3766188612504855e-05,0.00012635698421511134,8.086666450532298e-05,6.883876658800155e-05
ADAMTS20,0.0,7.033456747054389e-07,1.2900063210309731e-06,0.0,0.0
ADAMTS3,0.0,0.0,3.2250158025774325e-06,0.0,4.51298838055925e-06
ADAMTS4,4.99533116207463e-05,4.9234197229380715e-06,1.658277558125299e-05,1.9851581896169597e-06,7.497539708136873e-05
ADAMTS5,1.0964731939715905e-06,6.933778254474153e-06,6.768737885099261e-06,1.855228932404888e-05,6.85590378603436e-05
ADAMTS6,0.0,1.1350607661411196e-05,1.8882742584132616e-05,8.071813706571474e-06,6.255943145988689e-06
ADAMTS7,0.0,1.073283819173142e-05,1.826243854689429e-06,1.4683899691344427e-06,1.5043294601864166e-06
ADAMTS8,6.128046315307977e-06,1.143618386643686e-05,1.826243854689429e-06,0.0,8.746763697431951e-06
ADAMTS9,7.776786039235078e-05,7.637123929179591e-06,5.209454498802737e-05,5.006109062375604e-06,2.4546521973468712e-05
ADAMTSL1,0.0,2.1100370241163164e-06,1.1283760008707666e-05,2.0256841148783388e-05,0.0
ADAMTSL2,2.4298862619942226e-05,1.0954495317546314e-05,3.864428272657427e-05,2.4236574749211728e-05,5.019884769081578e-05
ADAMTSL3,3.96292591835269e-05,2.4700073193259963e-05,2.339776470774102e-05,1.7108711052797967e-05,0.00012009320104815056
ADAMTSL4,7.224519509279568e-06,3.516728373527194e-06,1.2900063210309731e-06,1.4683899691344427e-06,0.0
ADAMTSL4-AS1,3.508548593689234e-05,1.648158222260959e-05,1.3575291032389619e-05,1.0045242500226798e-05,1.3379064730612712e-05
ADAMTSL5,0.0,2.7137042062415198e-06,1.2900063210309731e-06,7.139741454733294e-06,3.008658920372833e-06
ADAP1,6.114475276442455e-06,1.073283819173142e-05,2.7975301216817686e-05,9.193165812894465e-05,6.255943145988689e-06
ADAP2,3.680575930377977e-05,1.0954495317546314e-05,2.1680286479908622e-05,2.9367799382688854e-06,1.0888244179169451e-05
ADAR,9.993197231156727e-05,6.97030886870412e-05,0.00016491643196606186,0.00010755230325041773,5.673400390049102e-05
ADARB1,5.634120232125754e-06,2.1100370241163164e-06,4.291707447319145e-05,2.7058802837386063e-06,2.003353359290946e-05
ADARB2,0.0,0.0,1.9350094815464596e-06,5.006109062375604e-06,4.51298838055925e-06
ADAT1,0.0,0.0,0.0,2.7058802837386063e-06,0.0
ADAT2,2.976100043778258e-05,3.516728373527194e-06,6.986269138813321e-06,1.475026661172065e-05,6.017317840745666e-06
ADCK1,0.0,2.1100370241163164e-06,0.0,6.764700709346516e-07,1.2511886291977378e-05
ADCK2,0.0,3.4170498809469584e-06,6.986269138813321e-06,3.377681761576527e-05,4.632301033180761e-06
ADCK5,5.031573121336386e-06,1.2053953336116636e-05,4.406256496751375e-06,1.942957568911458e-05,3.008658920372833e-06
ADCY1,5.765765526967088e-05,2.3008448653662948e-05,2.3645520623019483e-05,4.087511689199268e-06,0.0
ADCY10,2.0191780278292032e-05,0.0001416369335166248,1.1531515923986128e-05,8.893999989819973e-06,1.5043294601864166e-06
ADCY2,5.634120232125754e-06,1.1350607661411196e-05,0.0,4.0432596660122726e-06,3.087259212547661e-05
ADCY4,6.114475276442455e-06,3.516728373527194e-06,4.406256496751375e-06,1.3697669434533353e-05,3.1279715729943444e-06
ADCY5,5.482365969857952e-06,2.7137042062415198e-06,1.647400995439596e-05,1.540717419818281e-05,1.5639857864971724e-05
ADCY6,2.509001041235432e-06,5.002941651729821e-05,2.138627932324139e-05,0.00011980301649780955,2.6289476738898154e-05
ADCY7,0.0,0.0,4.687983248331703e-05,1.8117056206798272e-05,1.0888244179169451e-05
ADCY8,2.509001041235432e-06,6.230432579768714e-06,6.986269138813321e-06,1.5137036753069063e-05,1.5162607254485677e-05
ADCY9,2.9230361040215953e-05,9.747160953295908e-06,2.4105282253724767e-05,1.3166073429428732e-05,1.4016215752163794e-05
ADCYAP1,0.0,0.0,0.0,0.0,0.0
ADCYAP1R1,0.0,0.0,0.0,0.0,0.0
ADD1,0.00013660706980838034,0.00013663510153792436,0.00013239004495500193,0.00034473110461501823,0.0005139956475988826
ADD2,0.0,0.0,1.2900063210309731e-06,1.4683899691344427e-06,0.0
ADD3,5.810844811819244e-05,3.44695342872103e-05,0.00017922338963267506,0.0003389060503591261,0.0001628501576601551
